8.000000000000000444e-01,1.166009325953645792e+01,5.000000000000000000e-01,1.250000000000000069e-02
8.000000000000000444e-01,1.169199327165027924e+01,5.263157894736841813e-01,1.250000000000000069e-02
8.000000000000000444e-01,1.171901515774425029e+01,5.526315789473683626e-01,1.250000000000000069e-02
8.000000000000000444e-01,1.174088007727478100e+01,5.789473684210526550e-01,1.250000000000000069e-02
8.000000000000000444e-01,1.175736541400867807e+01,6.052631578947368363e-01,1.250000000000000069e-02
8.000000000000000444e-01,1.176829291015847012e+01,6.315789473684210176e-01,1.250000000000000069e-02
8.000000000000000444e-01,1.177351382860276274e+01,6.578947368421053099e-01,1.250000000000000069e-02
8.000000000000000444e-01,1.177290393527993118e+01,6.842105263157894912e-01,1.250000000000000069e-02
8.000000000000000444e-01,1.176635370613599108e+01,7.105263157894736725e-01,1.250000000000000069e-02
8.000000000000000444e-01,1.175376089722476713e+01,7.368421052631578538e-01,1.250000000000000069e-02
8.000000000000000444e-01,1.173501787834575616e+01,7.631578947368420351e-01,1.250000000000000069e-02
8.000000000000000444e-01,1.170998255928821230e+01,7.894736842105263275e-01,1.250000000000000069e-02
8.000000000000000444e-01,1.167843104334945714e+01,8.157894736842105088e-01,1.250000000000000069e-02
8.000000000000000444e-01,1.163996476549296233e+01,8.421052631578946901e-01,1.250000000000000069e-02
8.000000000000000444e-01,1.159383956790883730e+01,8.684210526315789824e-01,1.250000000000000069e-02
8.000000000000000444e-01,1.153862009800042543e+01,8.947368421052631637e-01,1.250000000000000069e-02
8.000000000000000444e-01,1.147128908005018566e+01,9.210526315789473450e-01,1.250000000000000069e-02
8.000000000000000444e-01,1.138380910113835576e+01,9.473684210526315264e-01,1.250000000000000069e-02
8.000000000000000444e-01,1.123978448961336518e+01,9.736842105263157077e-01,1.250000000000000069e-02
8.000000000000000444e-01,1.075886801081231425e+01,1.000000000000000000e+00,1.250000000000000069e-02
8.823529411764706731e-01,1.195251684961759153e+01,5.000000000000000000e-01,1.250000000000000069e-02
8.823529411764706731e-01,1.197170656197526739e+01,5.263157894736841813e-01,1.250000000000000069e-02
8.823529411764706731e-01,1.198616105431608858e+01,5.526315789473683626e-01,1.250000000000000069e-02
8.823529411764706731e-01,1.199556761845209607e+01,5.789473684210526550e-01,1.250000000000000069e-02
8.823529411764706731e-01,1.199969167211433607e+01,6.052631578947368363e-01,1.250000000000000069e-02
8.823529411764706731e-01,1.199835695037423733e+01,6.315789473684210176e-01,1.250000000000000069e-02
8.823529411764706731e-01,1.199142937314469570e+01,6.578947368421053099e-01,1.250000000000000069e-02
8.823529411764706731e-01,1.197880270009925674e+01,6.842105263157894912e-01,1.250000000000000069e-02
8.823529411764706731e-01,1.196038730283838269e+01,7.105263157894736725e-01,1.250000000000000069e-02
8.823529411764706731e-01,1.193610062033131136e+01,7.368421052631578538e-01,1.250000000000000069e-02
8.823529411764706731e-01,1.190584999042850534e+01,7.631578947368420351e-01,1.250000000000000069e-02
8.823529411764706731e-01,1.186950907502454555e+01,7.894736842105263275e-01,1.250000000000000069e-02
8.823529411764706731e-01,1.182688297990809367e+01,8.157894736842105088e-01,1.250000000000000069e-02
8.823529411764706731e-01,1.177762320519359562e+01,8.421052631578946901e-01,1.250000000000000069e-02
8.823529411764706731e-01,1.172109224481020462e+01,8.684210526315789824e-01,1.250000000000000069e-02
8.823529411764706731e-01,1.165608526525460853e+01,8.947368421052631637e-01,1.250000000000000069e-02
8.823529411764706731e-01,1.158016508317379945e+01,9.210526315789473450e-01,1.250000000000000069e-02
8.823529411764706731e-01,1.148767840940235274e+01,9.473684210526315264e-01,1.250000000000000069e-02
8.823529411764706731e-01,1.136165016809432515e+01,9.736842105263157077e-01,1.250000000000000069e-02
8.823529411764706731e-01,1.113120626340223929e+01,1.000000000000000000e+00,1.250000000000000069e-02
9.647058823529411908e-01,1.220969744685757341e+01,5.000000000000000000e-01,1.250000000000000069e-02
9.647058823529411908e-01,1.221547275534331867e+01,5.263157894736841813e-01,1.250000000000000069e-02
9.647058823529411908e-01,1.221668307566688938e+01,5.526315789473683626e-01,1.250000000000000069e-02
9.647058823529411908e-01,1.221296040531190208e+01,5.789473684210526550e-01,1.250000000000000069e-02
9.647058823529411908e-01,1.220403877587506614e+01,6.052631578947368363e-01,1.250000000000000069e-02
9.647058823529411908e-01,1.218973313476326226e+01,6.315789473684210176e-01,1.250000000000000069e-02
9.647058823529411908e-01,1.216991418710468587e+01,6.578947368421053099e-01,1.250000000000000069e-02
9.647058823529411908e-01,1.214449228770491196e+01,6.842105263157894912e-01,1.250000000000000069e-02
9.647058823529411908e-01,1.211340026246745616e+01,7.105263157894736725e-01,1.250000000000000069e-02
9.647058823529411908e-01,1.207657791381479129e+01,7.368421052631578538e-01,1.250000000000000069e-02
9.647058823529411908e-01,1.203395698708623662e+01,7.631578947368420351e-01,1.250000000000000069e-02
9.647058823529411908e-01,1.198543542457069400e+01,7.894736842105263275e-01,1.250000000000000069e-02
9.647058823529411908e-01,1.193084159061783289e+01,8.157894736842105088e-01,1.250000000000000069e-02
9.647058823529411908e-01,1.186986600970076111e+01,8.421052631578946901e-01,1.250000000000000069e-02
9.647058823529411908e-01,1.180193829039155240e+01,8.684210526315789824e-01,1.250000000000000069e-02
9.647058823529411908e-01,1.172599851976164054e+01,8.947368421052631637e-01,1.250000000000000069e-02
9.647058823529411908e-01,1.163999081849877371e+01,9.210526315789473450e-01,1.250000000000000069e-02
9.647058823529411908e-01,1.153960034663886880e+01,9.473684210526315264e-01,1.250000000000000069e-02
9.647058823529411908e-01,1.141435610769559972e+01,9.736842105263157077e-01,1.250000000000000069e-02
9.647058823529411908e-01,1.123369073747225855e+01,1.000000000000000000e+00,1.250000000000000069e-02
1.047058823529411820e+00,1.243696669736434579e+01,5.000000000000000000e-01,1.250000000000000069e-02
1.047058823529411820e+00,1.242910390330713000e+01,5.263157894736841813e-01,1.250000000000000069e-02
1.047058823529411820e+00,1.241690802264153781e+01,5.526315789473683626e-01,1.250000000000000069e-02
1.047058823529411820e+00,1.239992613985928394e+01,5.789473684210526550e-01,1.250000000000000069e-02
1.047058823529411820e+00,1.237784231065409557e+01,6.052631578947368363e-01,1.250000000000000069e-02
1.047058823529411820e+00,1.235044384502408832e+01,6.315789473684210176e-01,1.250000000000000069e-02
1.047058823529411820e+00,1.231759369550502825e+01,6.578947368421053099e-01,1.250000000000000069e-02
1.047058823529411820e+00,1.227920876107622838e+01,6.842105263157894912e-01,1.250000000000000069e-02
1.047058823529411820e+00,1.223523834061574256e+01,7.105263157894736725e-01,1.250000000000000069e-02
1.047058823529411820e+00,1.218564390811815201e+01,7.368421052631578538e-01,1.250000000000000069e-02
1.047058823529411820e+00,1.213038107413137290e+01,7.631578947368420351e-01,1.250000000000000069e-02
1.047058823529411820e+00,1.206937915197092970e+01,7.894736842105263275e-01,1.250000000000000069e-02
1.047058823529411820e+00,1.200249182986972407e+01,8.157894736842105088e-01,1.250000000000000069e-02
1.047058823529411820e+00,1.192944853041339570e+01,8.421052631578946901e-01,1.250000000000000069e-02
1.047058823529411820e+00,1.184974101214784703e+01,8.684210526315789824e-01,1.250000000000000069e-02
1.047058823529411820e+00,1.176242860040540528e+01,8.947368421052631637e-01,1.250000000000000069e-02
1.047058823529411820e+00,1.166575818025896538e+01,9.210526315789473450e-01,1.250000000000000069e-02
1.047058823529411820e+00,1.155629792941550882e+01,9.473684210526315264e-01,1.250000000000000069e-02
1.047058823529411820e+00,1.142675864173795652e+01,9.736842105263157077e-01,1.250000000000000069e-02
1.047058823529411820e+00,1.125993015854961143e+01,1.000000000000000000e+00,1.250000000000000069e-02
1.129411764705882337e+00,1.263809570718169262e+01,5.000000000000000000e-01,1.250000000000000069e-02
1.129411764705882337e+00,1.261667941071471688e+01,5.263157894736841813e-01,1.250000000000000069e-02
1.129411764705882337e+00,1.259124681038857219e+01,5.526315789473683626e-01,1.250000000000000069e-02
1.129411764705882337e+00,1.256123500304870610e+01,5.789473684210526550e-01,1.250000000000000069e-02
1.129411764705882337e+00,1.252625222131989169e+01,6.052631578947368363e-01,1.250000000000000069e-02
1.129411764705882337e+00,1.248603854107042999e+01,6.315789473684210176e-01,1.250000000000000069e-02
